"","event","event_size","datetime","actor"
"4281","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#leapEvent","8","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4282","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#needsEvent","12","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4283","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#performanceEvent","10","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4285","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-PJN0-Y8XV-Y3SS.xml#winEvent","52","2010-02-17","http://dbpedia.org/resource/Emmanuel_Adebayor"
"4286","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-PJN0-Y8XV-Y3SS.xml#recordEvent","8","2010-02-17","http://dbpedia.org/resource/Samuel_Eto'o"
"4287","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-1NP1-2R4F-7358.xml#competitionEvent","6","2010-02-17","http://dbpedia.org/resource/Michael_Essien"
"4288","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-1NP1-2R4F-7358.xml#faceEvent","7","2010-02-17","http://dbpedia.org/resource/Michael_Essien"
"4289","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-1NP1-2R4F-7358.xml#nominateEvent","40","2010-02-17","http://dbpedia.org/resource/Michael_Essien"
"4290","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/54MV-RC91-JDV6-X3GF.xml#pocketEvent","8","2010-02-17","http://dbpedia.org/resource/Nasief_Morris"
"4291","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/54MV-RC91-JDV6-X3GF.xml#putEvent","7","2010-02-17","http://dbpedia.org/resource/Nasief_Morris"
"4292","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-PJN0-Y8XV-Y3SS.xml#winEvent","52","2010-02-17","http://dbpedia.org/resource/Didier_Drogba"
"4293","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#stateEvent","8","2010-02-17","http://dbpedia.org/resource/Paolo_Maldini"
"4294","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XV2-1FV1-2SPK-H3BX.xml#leaveEvent","13","2010-02-17","http://dbpedia.org/resource/Sulley_Muntari"
"4295","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTY-1F10-Y9NR-H41V.xml#includeEvent","20","2010-02-17","http://dbpedia.org/resource/Lionel_Messi"
"4296","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#differenceEvent","7","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4297","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#englandEvent","5","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4298","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#feelEvent","8","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4299","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#getEvent","9","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4300","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#giveEvent","8","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4301","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#lotEvent","7","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4302","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#saveEvent","6","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4303","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#sayEvent","9","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4304","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/18/7XTR-6CY0-Y9NR-01C7.xml#seeEvent","10","2010-02-18","http://dbpedia.org/resource/Wayne_Rooney"
"4306","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#sumEvent","6","2010-02-17","http://dbpedia.org/resource/Paolo_Maldini"
"4307","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#supportEvent","11","2010-02-17","http://dbpedia.org/resource/Paolo_Maldini"
"4308","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XV2-1FV1-2SPK-H3BX.xml#tellEvent","14","2010-02-17","http://dbpedia.org/resource/Sulley_Muntari"
"4309","http://www.theguardian.com/football/2010/feb/17/diego-maradona-argentina-world-cup#recallEvent","75","2010-02-17","http://dbpedia.org/resource/Nicolás_Burdisso"
"4310","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#messageEvent","7","2010-02-17","http://dbpedia.org/resource/Christian_Vieri"
"4311","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTT-0P31-2R4F-71WN.xml#scrambleEvent","8","2010-02-17","http://dbpedia.org/resource/Dominic_Adiyiah"
"4312","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-PJN0-Y8XV-Y3SS.xml#groupEvent","11","2010-02-17","http://dbpedia.org/resource/Samuel_Eto'o"
"4313","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-PJN0-Y8XV-Y3SS.xml#topEvent","11","2010-02-17","http://dbpedia.org/resource/Samuel_Eto'o"
"4314","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-PJN0-Y8XV-Y3SS.xml#injureEvent","5","2010-02-17","http://dbpedia.org/resource/Michael_Essien"
"4315","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/54MV-RC91-JDV6-X3GF.xml#makeEvent","42","2010-02-17","http://dbpedia.org/resource/Nasief_Morris"
"4316","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTM-1SV1-2R6P-M0ST.xml#makeEvent","220","2010-02-17","http://dbpedia.org/resource/Nasief_Morris"
"4317","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-1NP1-2R4F-73MH.xml#haveEvent","11","2010-02-17","http://dbpedia.org/resource/Segun_Odegbami"
"4318","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#matchEvent","8","2010-02-17","http://dbpedia.org/resource/Paolo_Maldini"
"4319","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#wantEvent","8","2010-02-17","http://dbpedia.org/resource/Paolo_Maldini"
"4320","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTY-1F10-Y9NR-H41V.xml#sayEvent","413","2010-02-17","http://dbpedia.org/resource/Paolo_Maldini"
"4321","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XVT-NGD0-Y93Y-K54B.xml#sayEvent","13","2010-02-17","http://dbpedia.org/resource/Carles_Busquets"
"4322","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTY-1F10-Y9NR-H41V.xml#sayEvent","413","2010-02-17","http://dbpedia.org/resource/Sulley_Muntari"
"4323","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XV2-1FV1-2SPK-H3BX.xml#seeEvent","44","2010-02-17","http://dbpedia.org/resource/Sulley_Muntari"
"4324","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#sendEvent","9","2010-02-17","http://dbpedia.org/resource/Christian_Vieri"
"4325","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#sendEvent","9","2010-02-17","http://dbpedia.org/resource/Andriy_Shevchenko"
"4327","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XT9-FB10-YB58-K259.xml#feelEvent","11","2010-02-16","http://dbpedia.org/resource/Pelé"
"4328","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XT9-FB10-YB58-K259.xml#lifeEvent","5","2010-02-16","http://dbpedia.org/resource/Pelé"
"4329","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XT9-FB10-YB58-K259.xml#likeEvent","6","2010-02-16","http://dbpedia.org/resource/Pelé"
"4330","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XTB-D661-2PG0-60D6.xml#faceEvent","11","2010-02-16","http://dbpedia.org/resource/David_Beckham"
"4331","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XT9-FB10-YB58-K259.xml#meetEvent","13","2010-02-16","http://dbpedia.org/resource/Pelé"
"4332","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XTB-D661-2PG0-60D6.xml#leaveEvent","11","2010-02-16","http://dbpedia.org/resource/David_Beckham"
"4333","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XTH-RF41-2PRS-J1FF.xml#flyEvent","11","2010-02-16","http://dbpedia.org/resource/Aaron_Mokoena"
"4334","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7Y66-4460-YC56-T2CJ.xml#interviewEvent","7","2010-02-17","http://dbpedia.org/resource/Lucas_Radebe"
"4335","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7Y66-4460-YC56-T2CJ.xml#sayEvent","8","2010-02-17","http://dbpedia.org/resource/Lucas_Radebe"
"4336","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#messageEvent","7","2010-02-17","http://dbpedia.org/resource/Andriy_Shevchenko"
"4337","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-PJN0-Y8XV-Y3SS.xml#voteEvent","10","2010-02-17","http://dbpedia.org/resource/Samuel_Eto'o"
"4338","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-1NP1-2R4F-7358.xml#starEvent","6","2010-02-17","http://dbpedia.org/resource/Michael_Essien"
"4339","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-PJN0-Y8XV-Y3SS.xml#absenceEvent","5","2010-02-17","http://dbpedia.org/resource/Michael_Essien"
"4340","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-PJN0-Y8XV-Y3SS.xml#reachEvent","19","2010-02-17","http://dbpedia.org/resource/Michael_Essien"
"4341","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/54MV-RC91-JDV6-X3GF.xml#prideEvent","6","2010-02-17","http://dbpedia.org/resource/Nasief_Morris"
"4342","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTR-1NP1-2R4F-7358.xml#nominateEvent","40","2010-02-17","http://dbpedia.org/resource/Didier_Drogba"
"4343","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTK-F4X1-2SD0-40M8.xml#appointEvent","9","2010-02-17","http://dbpedia.org/resource/Simon_Mills_(footballer)"
"4344","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#offerEvent","7","2010-02-17","http://dbpedia.org/resource/Paolo_Maldini"
"4345","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#placeEvent","7","2010-02-17","http://dbpedia.org/resource/Paolo_Maldini"
"4346","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/17/7XTH-XF31-2RM7-84G9.xml#rejectEvent","6","2010-02-17","http://dbpedia.org/resource/Paolo_Maldini"
"4348","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#ballEvent","7","2010-02-15","http://dbpedia.org/resource/Thierry_Henry"
"4349","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#sleepEvent","6","2010-02-15","http://dbpedia.org/resource/Wayne_Bridge"
"4350","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#celebrateEvent","8","2010-02-15","http://dbpedia.org/resource/David_Beckham"
"4351","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#manageEvent","6","2010-02-15","http://dbpedia.org/resource/Adriano_Leite_Ribeiro"
"4352","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#useEvent","10","2010-02-15","http://dbpedia.org/resource/Adriano_Leite_Ribeiro"
"4353","http://www.theguardian.com/technology/gamesblog/2010/feb/15/fifa-farmville-world-cup#turnEvent","39","2010-02-15","http://dbpedia.org/resource/Michael_Essien"
"4354","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-Y560-Y9M1-M3XR.xml#believeEvent","8","2010-02-15","http://dbpedia.org/resource/Gordon_Taylor_(footballer)"
"4355","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT5-H901-2RGX-T301.xml#ejectEvent","13","2010-02-15","http://dbpedia.org/resource/Ricardo_Clark"
"4356","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#costEvent","7","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4357","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#sleepEvent","6","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4358","http://www.theguardian.com/media/2010/feb/16/wayne-rooney-powerade-advert#callEvent","28","2010-02-16","http://dbpedia.org/resource/Wayne_Rooney"
"4359","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XT9-FB10-YB58-K259.xml#doubtEvent","7","2010-02-16","http://dbpedia.org/resource/Pelé"
"4360","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XT9-FB10-YB58-K259.xml#mindEvent","6","2010-02-16","http://dbpedia.org/resource/Pelé"
"4361","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XT9-FB10-YB58-K259.xml#presenceEvent","5","2010-02-16","http://dbpedia.org/resource/Pelé"
"4362","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XT9-FB10-YB58-K259.xml#supportEvent","14","2010-02-16","http://dbpedia.org/resource/Pelé"
"4363","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XTH-RF41-2PRS-J1FF.xml#sayEvent","15","2010-02-16","http://dbpedia.org/resource/Aaron_Mokoena"
"4364","http://www.theguardian.com/media/2010/feb/16/wayne-rooney-powerade-advert#featureEvent","48","2010-02-16","http://dbpedia.org/resource/Wayne_Rooney"
"4365","http://www.theguardian.com/media/2010/feb/16/wayne-rooney-powerade-advert#sayEvent","16","2010-02-16","http://dbpedia.org/resource/Wayne_Rooney"
"4366","http://www.theguardian.com/media/2010/feb/16/wayne-rooney-powerade-advert#twinEvent","10","2010-02-16","http://dbpedia.org/resource/Wayne_Rooney"
"4367","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/16/7XT9-FB10-YB58-K259.xml#experienceEvent","7","2010-02-16","http://dbpedia.org/resource/Pelé"
"4369","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#scoreEvent","9","2010-02-15","http://dbpedia.org/resource/David_Beckham"
"4370","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#suitEvent","8","2010-02-15","http://dbpedia.org/resource/David_Beckham"
"4371","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#tellEvent","36","2010-02-15","http://dbpedia.org/resource/David_Beckham"
"4372","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-Y560-Y9M1-M3XR.xml#needEvent","156","2010-02-15","http://dbpedia.org/resource/David_Beckham"
"4373","http://www.theguardian.com/technology/gamesblog/2010/feb/15/fifa-farmville-world-cup#spendingEvent","21","2010-02-15","http://dbpedia.org/resource/Michael_Essien"
"4374","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT5-H901-2RGX-T301.xml#sendEvent","28","2010-02-15","http://dbpedia.org/resource/Jimmy_Conrad"
"4375","http://www.theguardian.com/technology/gamesblog/2010/feb/15/fifa-farmville-world-cup#haveEvent","350","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4376","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#choiceEvent","8","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4377","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#managerEvent","6","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4378","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#statusEvent","6","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4379","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#affordEvent","6","2010-02-15","http://dbpedia.org/resource/Robinho"
"4380","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#helpEvent","10","2010-02-15","http://dbpedia.org/resource/Robinho"
"4381","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#delayEvent","10","2010-02-15","http://dbpedia.org/resource/Pelé"
"4382","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#interestEvent","10","2010-02-15","http://dbpedia.org/resource/Pelé"
"4383","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#meetEvent","27","2010-02-15","http://dbpedia.org/resource/Pelé"
"4384","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#mindEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4385","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#tellEvent","9","2010-02-15","http://dbpedia.org/resource/Pelé"
"4386","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#treasureEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4387","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#wayEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4388","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#autobiographyEvent","5","2010-02-15","http://dbpedia.org/resource/Pelé"
"4390","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#England+%27s+TerryEvent","23","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4391","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#accuseEvent","11","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4392","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#applaudEvent","7","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4393","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#preparationEvent","6","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4394","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#suggestionEvent","6","2010-02-15","http://dbpedia.org/resource/John_Terry"
"4395","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#beingEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4396","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#boxEvent","7","2010-02-15","http://dbpedia.org/resource/Pelé"
"4397","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#commitmentEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4398","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#experienceEvent","7","2010-02-15","http://dbpedia.org/resource/Pelé"
"4399","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#impactEvent","7","2010-02-15","http://dbpedia.org/resource/Pelé"
"4400","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#imprisonmentEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4401","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#lifeEvent","7","2010-02-15","http://dbpedia.org/resource/Pelé"
"4402","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#likeEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4403","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#participateEvent","8","2010-02-15","http://dbpedia.org/resource/Pelé"
"4404","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#resistanceEvent","5","2010-02-15","http://dbpedia.org/resource/Pelé"
"4405","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#visitEvent","12","2010-02-15","http://dbpedia.org/resource/Pelé"
"4406","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#yearEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4407","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#accuseEvent","11","2010-02-15","http://dbpedia.org/resource/Wayne_Bridge"
"4408","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#girlfriendEvent","5","2010-02-15","http://dbpedia.org/resource/Wayne_Bridge"
"4409","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTH-RCH1-2PP6-N35G.xml#teamEvent","336","2010-02-15","http://dbpedia.org/resource/David_Beckham"
"4411","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/14/7XT5-F6T0-Y9NR-M51P.xml#putEvent","7","2010-02-14","http://dbpedia.org/resource/Brandi_Chastain"
"4412","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#entranceEvent","6","2010-02-15","http://dbpedia.org/resource/Robinho"
"4413","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#sitEvent","11","2010-02-15","http://dbpedia.org/resource/Robinho"
"4414","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#wantEvent","12","2010-02-15","http://dbpedia.org/resource/Robinho"
"4415","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#arrivalEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4416","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#eliteEvent","5","2010-02-15","http://dbpedia.org/resource/Pelé"
"4417","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#enjoyEvent","11","2010-02-15","http://dbpedia.org/resource/Pelé"
"4418","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#feelEvent","11","2010-02-15","http://dbpedia.org/resource/Pelé"
"4419","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#recogniseEvent","6","2010-02-15","http://dbpedia.org/resource/Pelé"
"4420","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT9-FB10-YB58-K239.xml#shakeEvent","11","2010-02-15","http://dbpedia.org/resource/Pelé"
"4421","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#faceEvent","8","2010-02-15","http://dbpedia.org/resource/David_Beckham"
"4422","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#leaveEvent","17","2010-02-15","http://dbpedia.org/resource/Ashley_Cole"
"4423","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT4-DW21-2PG0-H3B3.xml#promiseEvent","7","2010-02-15","http://dbpedia.org/resource/David_Beckham"
"4424","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#debutEvent","5","2010-02-15","http://dbpedia.org/resource/Adriano_Leite_Ribeiro"
"4425","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#heelEvent","5","2010-02-15","http://dbpedia.org/resource/Adriano_Leite_Ribeiro"
"4426","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#payEvent","12","2010-02-15","http://dbpedia.org/resource/Adriano_Leite_Ribeiro"
"4427","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#putEvent","11","2010-02-15","http://dbpedia.org/resource/Adriano_Leite_Ribeiro"
"4428","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#scoreEvent","7","2010-02-15","http://dbpedia.org/resource/Adriano_Leite_Ribeiro"
"4429","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XTR-PK81-2PK5-S0R1.xml#bringEvent","11","2010-02-15","http://dbpedia.org/resource/Robinho"
"4430","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/15/7XT0-9VS1-2RYX-10XN.xml#silvaEvent","5","2010-02-15","http://dbpedia.org/resource/Marta_(footballer)"
"4432","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/13/7XT4-5D71-2R6N-8059.xml#shareEvent","6","2010-02-13","http://dbpedia.org/resource/John_Terry"
"4433","http://news.bbc.co.uk/sport2/hi/football/teams/c/chelsea/8511556.stm#playingEvent","10","2010-02-13","http://dbpedia.org/resource/Wayne_Bridge"
"4434","http://news.bbc.co.uk/sport2/hi/football/teams/c/chelsea/8511556.stm#tieEvent","30","2010-02-13","http://dbpedia.org/resource/Wayne_Bridge"
"4435","http://news.bbc.co.uk/sport2/hi/football/teams/c/chelsea/8511556.stm#rightEvent","14","2010-02-13","http://dbpedia.org/resource/Ashley_Cole"
"4436","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/13/7XSW-GWG1-2RP6-W07D.xml#admitEvent","9","2010-02-13","http://dbpedia.org/resource/Ashley_Cole"
"4437","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/13/7XT4-5D71-2R6N-8059.xml#explainEvent","9","2010-02-13","http://dbpedia.org/resource/Ashley_Cole"
"4438","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/13/7XT4-5D71-2R6N-8059.xml#interviewEvent","7","2010-02-13","http://dbpedia.org/resource/Ashley_Cole"
